,tsne_X,tsne_Y,pos,kmeans,frames,plotPos
0,-57.076588,-20.621168,"[-0.00302352 -0.02603681 -0.19096269  0.02819716  0.92530836  0.6438532
  0.01528809 -0.00316792 -0.20046696  0.03185181  0.81328861  0.61670061]",41,"['ETH', 834, 840, 846, 852, 858, 864, 870, 876]","[0.92157717 0.6422727  0.90517071 0.64715206 0.88121327 0.65449353
 0.85068068 0.64872384 0.82949876 0.64811898 0.8023524  0.65181953
 0.7785812  0.65135185 0.75840935 0.64862769 0.81262409 0.61758445
 0.78912225 0.62085683 0.76521493 0.62217246 0.7391436  0.62764687
 0.71682405 0.63296324 0.6941288  0.63630695 0.6711511  0.63969228
 0.64990838 0.64093325]"
1,-56.153873,-21.882908,"[ 2.05917458e-02 -2.92603391e-04 -2.15006559e-01  1.98524780e-03
  9.05695918e-01  6.49532502e-01  2.59803875e-02 -1.15532851e-02
 -2.04846505e-01  3.83208873e-02  7.89539896e-01  6.19481939e-01]",41,"['ETH', 840, 846, 852, 858, 864, 870, 876, 882]","[0.90517071 0.64715206 0.88121327 0.65449353 0.85068068 0.64872384
 0.82949876 0.64811898 0.8023524  0.65181953 0.7785812  0.65135185
 0.75840935 0.64862769 0.73218246 0.65228084 0.78912225 0.62085683
 0.76521493 0.62217246 0.7391436  0.62764687 0.71682405 0.63296324
 0.6941288  0.63630695 0.6711511  0.63969228 0.64990838 0.64093325
 0.6306954  0.64413393]"
2,-55.925945,-22.288063,"[ 0.01884386  0.0145174  -0.20996667 -0.01278516  0.87951009  0.65251068
  0.03580974 -0.0167747  -0.20544937  0.04183857  0.76515876  0.62266829]",41,"['ETH', 846, 852, 858, 864, 870, 876, 882, 888]","[0.88121327 0.65449353 0.85068068 0.64872384 0.82949876 0.64811898
 0.8023524  0.65181953 0.7785812  0.65135185 0.75840935 0.64862769
 0.73218246 0.65228084 0.7095002  0.65167796 0.76521493 0.62217246
 0.7391436  0.62764687 0.71682405 0.63296324 0.6941288  0.63630695
 0.6711511  0.63969228 0.64990838 0.64093325 0.6306954  0.64413393
 0.61346483 0.64723771]"
3,-55.74737,-22.685005,"[-0.00173219 -0.01037328 -0.18850268  0.01093309  0.85113432  0.64827304
  0.03177628  0.00458955 -0.19384764  0.0231589   0.7397999   0.62906246]",41,"['ETH', 852, 858, 864, 870, 876, 882, 888, 894]","[0.85068068 0.64872384 0.82949876 0.64811898 0.8023524  0.65181953
 0.7785812  0.65135185 0.75840935 0.64862769 0.73218246 0.65228084
 0.7095002  0.65167796 0.68432094 0.64915787 0.7391436  0.62764687
 0.71682405 0.63296324 0.6941288  0.63630695 0.6711511  0.63969228
 0.64990838 0.64093325 0.6306954  0.64413393 0.61346483 0.64723771
 0.59412695 0.65468125]"
4,1.3725998,-68.143364,"[ 0.00145931 -0.00829446 -0.19196731  0.00807091  0.82808285  0.64918863
 -0.00156198  0.02254606  0.24870234 -0.04074711  0.2853103   0.52968991]",40,"['ETH', 858, 864, 870, 876, 882, 888, 894, 900]","[0.82949876 0.64811898 0.8023524  0.65181953 0.7785812  0.65135185
 0.75840935 0.64862769 0.73218246 0.65228084 0.7095002  0.65167796
 0.68432094 0.64915787 0.66112418 0.65057841 0.28538597 0.53171551
 0.31562966 0.52176879 0.34868415 0.52098443 0.37854446 0.51802054
 0.40796573 0.51510023 0.43952497 0.51438753 0.47279588 0.51143376
 0.50099297 0.51081315]"
5,-55.945824,-21.155418,"[ 0.00589357  0.02174789 -0.19113752 -0.0152241   0.80310396  0.65239298
  0.00656057 -0.0024562  -0.21114415  0.01674307  0.83555926  0.60378259]",41,"['ETH', 864, 870, 876, 882, 888, 894, 900, 906]","[0.8023524  0.65181953 0.7785812  0.65135185 0.75840935 0.64862769
 0.73218246 0.65228084 0.7095002  0.65167796 0.68432094 0.64915787
 0.66112418 0.65057841 0.6422718  0.65793884 0.83541262 0.60453581
 0.81006876 0.60384615 0.78263137 0.60923039 0.75660159 0.61057448
 0.73213134 0.60981043 0.7054502  0.61321576 0.68258346 0.61645166
 0.65494148 0.61582385]"
6,1.1040564,-67.64694,"[ 0.0083061  -0.00949545 -0.21093014  0.0222502   0.80947627  0.60486151
  0.00138154  0.019643    0.24416972 -0.02766794  0.34814836  0.52106532]",40,"['ETH', 870, 876, 882, 888, 894, 900, 906, 912]","[0.81006876 0.60384615 0.78263137 0.60923039 0.75660159 0.61057448
 0.73213134 0.60981043 0.7054502  0.61321576 0.68258346 0.61645166
 0.65494148 0.61582385 0.63131602 0.61704379 0.34868415 0.52098443
 0.37854446 0.51802054 0.40796573 0.51510023 0.43952497 0.51438753
 0.47279588 0.51143376 0.50099297 0.51081315 0.53121506 0.51231689
 0.56307976 0.51159729]"
7,1.0556636,-67.321884,"[ 0.00666509  0.00365225 -0.20647371  0.0093382   0.782655    0.60898103
  0.0114402   0.01156729  0.23982527 -0.02436311  0.38594423  0.55620116]",40,"['ETH', 876, 882, 888, 894, 900, 906, 912, 918]","[0.78263137 0.60923039 0.75660159 0.61057448 0.73213134 0.60981043
 0.7054502  0.61321576 0.68258346 0.61645166 0.65494148 0.61582385
 0.63131602 0.61704379 0.60750648 0.62037087 0.38637227 0.55602665
 0.41561595 0.55284002 0.44698564 0.5518265  0.47770528 0.54864376
 0.50577101 0.54775302 0.54242309 0.54443594 0.57404087 0.54345052
 0.60305363 0.54466547]"
8,13.105489,44.950577,"[-0.01304102  0.01343362  0.25485001 -0.01398739  0.40817758  0.51508696
  0.00723672 -0.00989364 -0.20521872  0.0192874   0.75699698  0.60935667]",4,"['ETH', 882, 888, 894, 900, 906, 912, 918, 924]","[0.40796573 0.51510023 0.43952497 0.51438753 0.47279588 0.51143376
 0.50099297 0.51081315 0.53121506 0.51231689 0.56307976 0.51159729
 0.59231816 0.51307034 0.62097588 0.51240673 0.75660159 0.61057448
 0.73213134 0.60981043 0.7054502  0.61321576 0.68258346 0.61645166
 0.65494148 0.61582385 0.63131602 0.61704379 0.60750648 0.62037087
 0.58301011 0.61742611]"
9,13.057765,44.668415,"[-0.01494512  0.01453229  0.2602172  -0.02202959  0.44563039  0.55158229
  0.01923825 -0.02894358 -0.21181425  0.03150376  0.7323592   0.60967621]",4,"['ETH', 888, 894, 900, 906, 912, 918, 924, 930]","[0.44698564 0.5518265  0.47770528 0.54864376 0.50577101 0.54775302
 0.54242309 0.54443594 0.57404087 0.54345052 0.60305363 0.54466547
 0.63149363 0.54376284 0.66163778 0.54280613 0.73213134 0.60981043
 0.7054502  0.61321576 0.68258346 0.61645166 0.65494148 0.61582385
 0.63131602 0.61704379 0.60750648 0.62037087 0.58301011 0.61742611
 0.56266829 0.61421629]"
