,tsne_X,tsne_Y,pos,kmeans,frames,plotPos
0,-37.170723,-11.795065,"[-0.02280753  0.00313657 -0.02320103  0.00126102 -0.02530111  0.0052472
 -0.02166017  0.00509571 -0.02202477  0.00320493 -0.02229887  0.00324482
 -0.02061515  0.00118947]",45,"['ETH', 834, 840, 846, 852, 858, 864, 870, 876]","[0.81191686 0.62721366 0.78910932 0.63035022 0.7659083  0.63161124
 0.74060719 0.63685844 0.71894702 0.64195416 0.69692225 0.64515909
 0.67462338 0.6484039  0.65400823 0.64959337]"
1,-35.579502,-7.293415,"[-0.02324967  0.00703676 -0.02963057 -0.00553021 -0.02055614 -0.00057976
 -0.02634439  0.00354696 -0.02306892 -0.00044827 -0.01957592 -0.0026111
 -0.02545207  0.00350152]",41,"['ETH', 840, 846, 852, 858, 864, 870, 876, 882]","[0.90172938 0.65555408 0.87847971 0.66259083 0.84884914 0.65706062
 0.828293   0.65648086 0.80194861 0.66002782 0.77887969 0.65957955
 0.75930377 0.65696846 0.7338517  0.66046998]"
2,-37.837963,-8.054861,"[-0.02324724  0.00486105 -0.027317    0.00324969 -0.02792157 -0.00046341
 -0.02459512 -0.00066104 -0.02662681  0.00516077 -0.02526079  0.0012883
 -0.02374733 -0.00073234]",41,"['ETH', 846, 852, 858, 864, 870, 876, 882, 888]","[0.91251795 0.60705927 0.88927071 0.61192032 0.86195371 0.61517001
 0.83403214 0.6147066  0.80943702 0.61404556 0.7828102  0.61920633
 0.75754942 0.62049463 0.73380209 0.6197623 ]"
3,-35.921833,-7.4853153,"[-0.027317    0.00324969 -0.02792157 -0.00046341 -0.02459512 -0.00066104
 -0.02662681  0.00516077 -0.02526079  0.0012883  -0.02374733 -0.00073234
 -0.0258929   0.003264  ]",41,"['ETH', 852, 858, 864, 870, 876, 882, 888, 894]","[0.88927071 0.61192032 0.86195371 0.61517001 0.83403214 0.6147066
 0.80943702 0.61404556 0.7828102  0.61920633 0.75754942 0.62049463
 0.73380209 0.6197623  0.70790919 0.62302629]"
4,-36.922077,-9.313302,"[-0.02792157 -0.00046341 -0.02459512 -0.00066104 -0.02662681  0.00516077
 -0.02526079  0.0012883  -0.02374733 -0.00073234 -0.0258929   0.003264
 -0.0221912   0.0031016 ]",41,"['ETH', 858, 864, 870, 876, 882, 888, 894, 900]","[0.86195371 0.61517001 0.83403214 0.6147066  0.80943702 0.61404556
 0.7828102  0.61920633 0.75754942 0.62049463 0.73380209 0.6197623
 0.70790919 0.62302629 0.68571799 0.62612789]"
5,-37.469387,-7.8983746,"[-0.02459512 -0.00066104 -0.02662681  0.00516077 -0.02526079  0.0012883
 -0.02374733 -0.00073234 -0.0258929   0.003264   -0.0221912   0.0031016
 -0.02682536 -0.00060175]",41,"['ETH', 864, 870, 876, 882, 888, 894, 900, 906]","[0.83403214 0.6147066  0.80943702 0.61404556 0.7828102  0.61920633
 0.75754942 0.62049463 0.73380209 0.6197623  0.70790919 0.62302629
 0.68571799 0.62612789 0.65889263 0.62552613]"
6,-35.992435,-8.35877,"[-0.02662681  0.00516077 -0.02526079  0.0012883  -0.02374733 -0.00073234
 -0.0258929   0.003264   -0.0221912   0.0031016  -0.02682536 -0.00060175
 -0.02292749  0.0011693 ]",41,"['ETH', 870, 876, 882, 888, 894, 900, 906, 912]","[0.80943702 0.61404556 0.7828102  0.61920633 0.75754942 0.62049463
 0.73380209 0.6197623  0.70790919 0.62302629 0.68571799 0.62612789
 0.65889263 0.62552613 0.63596514 0.62669544]"
7,-15.262396,-16.277693,"[-0.01864538  0.00306783 -0.01672153  0.00297497 -0.01876659  0.0071346
 -0.01704296  0.0030496  -0.01068403  0.00267638 -0.01035763  0.00875286
 -0.01207375  0.01702967]",13,"['ETH', 876, 882, 888, 894, 900, 906, 912, 918]","[0.65400823 0.64959337 0.63536285 0.6526612  0.61864132 0.65563617
 0.59987474 0.66277077 0.58283178 0.66582037 0.57214775 0.66849674
 0.56179011 0.6772496  0.54971637 0.69427927]"
8,-37.087204,-7.921466,"[-0.02374733 -0.00073234 -0.0258929   0.003264   -0.0221912   0.0031016
 -0.02682536 -0.00060175 -0.02292749  0.0011693  -0.02310614  0.00318899
 -0.02377268 -0.00282254]",41,"['ETH', 882, 888, 894, 900, 906, 912, 918, 924]","[0.75754942 0.62049463 0.73380209 0.6197623  0.70790919 0.62302629
 0.68571799 0.62612789 0.65889263 0.62552613 0.63596514 0.62669544
 0.612859   0.62988443 0.58908632 0.62706189]"
9,-13.495805,-16.097763,"[-0.01876659  0.0071346  -0.01704296  0.0030496  -0.01068403  0.00267638
 -0.01035763  0.00875286 -0.01207375  0.01702967 -0.00438879  0.0002996
 -0.01195827 -0.01347216]",13,"['ETH', 888, 894, 900, 906, 912, 918, 924, 930]","[0.61864132 0.65563617 0.59987474 0.66277077 0.58283178 0.66582037
 0.57214775 0.66849674 0.56179011 0.6772496  0.54971637 0.69427927
 0.54532758 0.69457887 0.53336931 0.68110671]"
10,-11.468922,-15.715115,"[-0.01704296  0.0030496  -0.01068403  0.00267638 -0.01035763  0.00875286
 -0.01207375  0.01702967 -0.00438879  0.0002996  -0.01195827 -0.01347216
 -0.00819412  0.01075887]",13,"['ETH', 894, 900, 906, 912, 918, 924, 930, 936]","[0.59987474 0.66277077 0.58283178 0.66582037 0.57214775 0.66849674
 0.56179011 0.6772496  0.54971637 0.69427927 0.54532758 0.69457887
 0.53336931 0.68110671 0.52517519 0.69186558]"
11,-10.479329,-16.340372,"[-0.01068403  0.00267638 -0.01035763  0.00875286 -0.01207375  0.01702967
 -0.00438879  0.0002996  -0.01195827 -0.01347216 -0.00819412  0.01075887
 -0.0058544   0.01267345]",13,"['ETH', 900, 906, 912, 918, 924, 930, 936, 942]","[0.58283178 0.66582037 0.57214775 0.66849674 0.56179011 0.6772496
 0.54971637 0.69427927 0.54532758 0.69457887 0.53336931 0.68110671
 0.52517519 0.69186558 0.51932079 0.70453903]"
12,-12.415388,-15.78447,"[-0.01035763  0.00875286 -0.01207375  0.01702967 -0.00438879  0.0002996
 -0.01195827 -0.01347216 -0.00819412  0.01075887 -0.0058544   0.01267345
 -0.01565663  0.00110351]",13,"['ETH', 906, 912, 918, 924, 930, 936, 942, 948]","[0.57214775 0.66849674 0.56179011 0.6772496  0.54971637 0.69427927
 0.54532758 0.69457887 0.53336931 0.68110671 0.52517519 0.69186558
 0.51932079 0.70453903 0.50366416 0.70564254]"
13,6.831981,37.55283,"[ 0.02815563  0.00116452  0.0275998  -0.00086516  0.0292536  -0.000917
  0.03560788  0.01272342  0.02827894  0.00096119  0.02781981  0.00094559
  0.02947924  0.0047029 ]",29,"['ETH', 912, 918, 924, 930, 936, 942, 948, 954]","[0.58038207 0.55615664 0.6085377  0.55732116 0.6361375  0.556456
 0.6653911  0.555539   0.70099898 0.56826242 0.72927792 0.5692236
 0.75709774 0.57016919 0.78657698 0.57487209]"
14,13.909696,38.292294,"[ 0.0275998  -0.00086516  0.0292536  -0.000917    0.03560788  0.01272342
  0.02827894  0.00096119  0.02781981  0.00094559  0.02947924  0.0047029
  0.02887588  0.00271578]",29,"['ETH', 918, 924, 930, 936, 942, 948, 954, 960]","[0.6085377  0.55732116 0.6361375  0.556456   0.6653911  0.555539
 0.70099898 0.56826242 0.72927792 0.5692236  0.75709774 0.57016919
 0.78657698 0.57487209 0.81545286 0.57758787]"
15,-13.994169,-14.006518,"[-0.01195827 -0.01347216 -0.00819412  0.01075887 -0.0058544   0.01267345
 -0.01565663  0.00110351 -0.01550345  0.0052166  -0.02034462  0.00352892
 -0.02303049  0.00166151]",13,"['ETH', 924, 930, 936, 942, 948, 954, 960, 966]","[0.54532758 0.69457887 0.53336931 0.68110671 0.52517519 0.69186558
 0.51932079 0.70453903 0.50366416 0.70564254 0.48816071 0.71085915
 0.46781609 0.71438807 0.4447856  0.71604959]"
16,-18.888296,-8.898692,"[-0.02411154  0.00118923 -0.02639481  0.0054307  -0.02279936 -0.00300433
 -0.0157853   0.00286483 -0.01792349  0.00717979 -0.0163664  -0.00126003
 -0.01682616 -0.00548486]",20,"['ETH', 930, 936, 942, 948, 954, 960, 966, 972]","[0.56934546 0.6239853  0.54523392 0.62517453 0.5188391  0.63060522
 0.49603975 0.6276009  0.48025445 0.63046572 0.46233096 0.63764551
 0.44596456 0.63638548 0.4291384  0.63090062]"
17,6.291682,29.006271,"[0.02827894 0.00096119 0.02781981 0.00094559 0.02947924 0.0047029
 0.02887588 0.00271578 0.02472233 0.00470905 0.02626086 0.00643179
 0.02756886 0.0043885 ]",25,"['ETH', 936, 942, 948, 954, 960, 966, 972, 978]","[0.70099898 0.56826242 0.72927792 0.5692236  0.75709774 0.57016919
 0.78657698 0.57487209 0.81545286 0.57758787 0.84017519 0.58229692
 0.86643605 0.58872871 0.8940049  0.59311721]"
18,-59.076935,14.886334,"[-0.03388969  0.00555957 -0.0409717  -0.00555977 -0.03600048 -0.00599041
 -0.03647866 -0.00021484 -0.03737199 -0.00220926 -0.0341727  -0.00647235
 -0.03678808 -0.00244636]",12,"['ETH', 942, 948, 954, 960, 966, 972, 978, 984]","[0.83231819 0.61856932 0.7984285  0.6241289  0.7574568  0.61856913
 0.72145632 0.61257872 0.68497767 0.61236388 0.64760568 0.61015462
 0.61343299 0.60368227 0.5766449  0.60123591]"
19,-24.822721,1.2941988,"[-0.01550345  0.0052166  -0.02034462  0.00352892 -0.02303049  0.00166151
 -0.02362957 -0.00249236 -0.01935233 -0.00495702 -0.02229604 -0.00907851
 -0.02049786 -0.01361221]",26,"['ETH', 948, 954, 960, 966, 972, 978, 984, 990]","[0.50366416 0.70564254 0.48816071 0.71085915 0.46781609 0.71438807
 0.4447856  0.71604959 0.42115603 0.71355723 0.4018037  0.7086002
 0.37950766 0.6995217  0.3590098  0.68590948]"
20,-24.662703,1.3637766,"[-0.02034462  0.00352892 -0.02303049  0.00166151 -0.02362957 -0.00249236
 -0.01935233 -0.00495702 -0.02229604 -0.00907851 -0.02049786 -0.01361221
 -0.02057993 -0.01163671]",26,"['ETH', 954, 960, 966, 972, 978, 984, 990, 996]","[0.48816071 0.71085915 0.46781609 0.71438807 0.4447856  0.71604959
 0.42115603 0.71355723 0.4018037  0.7086002  0.37950766 0.6995217
 0.3590098  0.68590948 0.33842987 0.67427277]"
21,-9.999106,31.338305,"[0.01379483 0.00939987 0.03217807 0.01639807 0.01669356 0.01817233
 0.0305848  0.00698597 0.02553063 0.01124053 0.01999423 0.00668822
 0.0248812  0.01096971]",44,"['ETH', 960, 966, 972, 978, 984, 990, 996, 1002]","[0.25361324 0.35849917 0.26740807 0.36789904 0.29958614 0.38429711
 0.31627969 0.40246944 0.34686449 0.40945541 0.37239513 0.42069594
 0.39238936 0.42738417 0.41727056 0.43835388]"
22,-56.95203,20.370707,"[-0.03737199 -0.00220926 -0.0341727  -0.00647235 -0.03678808 -0.00244636
 -0.0379697  -0.00866521 -0.0361305  -0.00270784 -0.0350053  -0.00914886
 -0.03540588 -0.00509   ]",12,"['ETH', 966, 972, 978, 984, 990, 996, 1002, 1008]","[0.68497767 0.61236388 0.64760568 0.61015462 0.61343299 0.60368227
 0.5766449  0.60123591 0.5386752  0.5925707  0.5025447  0.58986286
 0.4675394  0.580714   0.43213352 0.575624  ]"
23,-55.635223,19.61908,"[-0.0341727  -0.00647235 -0.03678808 -0.00244636 -0.0379697  -0.00866521
 -0.0361305  -0.00270784 -0.0350053  -0.00914886 -0.03540588 -0.00509
 -0.03354963 -0.00312826]",12,"['ETH', 972, 978, 984, 990, 996, 1002, 1008, 1014]","[0.64760568 0.61015462 0.61343299 0.60368227 0.5766449  0.60123591
 0.5386752  0.5925707  0.5025447  0.58986286 0.4675394  0.580714
 0.43213352 0.575624   0.39858389 0.57249574]"
24,-56.56022,19.126951,"[-0.03678808 -0.00244636 -0.0379697  -0.00866521 -0.0361305  -0.00270784
 -0.0350053  -0.00914886 -0.03540588 -0.00509    -0.03354963 -0.00312826
 -0.03190084 -0.00542613]",12,"['ETH', 978, 984, 990, 996, 1002, 1008, 1014, 1020]","[0.61343299 0.60368227 0.5766449  0.60123591 0.5386752  0.5925707
 0.5025447  0.58986286 0.4675394  0.580714   0.43213352 0.575624
 0.39858389 0.57249574 0.36668305 0.56706961]"
25,11.94196,-21.900131,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -6.09523810e-05 -1.83738095e-03 -6.10000000e-05 -1.83790952e-03
 -6.10476190e-05 -1.83843810e-03]",4,"['ETH', 1050, 1056, 1062, 1068, 1074, 1080, 1086, 1092]","[0.94447243 0.55599248 0.94447243 0.55599248 0.94447243 0.55599248
 0.94447243 0.55599248 0.94447243 0.55599248 0.94441148 0.5541551
 0.94435048 0.55231719 0.94428943 0.55047875]"
26,15.747555,-18.600744,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -6.12857143e-05 -1.83087619e-03  1.75633333e-03 -7.48190476e-05
  3.50704762e-03 -1.49395238e-04]",34,"['ETH', 1056, 1062, 1068, 1074, 1080, 1086, 1092, 1098]","[0.94193557 0.5854702  0.94193557 0.5854702  0.94193557 0.5854702
 0.94193557 0.5854702  0.94193557 0.5854702  0.94187429 0.58363932
 0.94363062 0.5835645  0.94713767 0.5834151 ]"
