,tsne_X,tsne_Y,pos,kmeans,frames,plotPos
0,-34.3844,2.7762554,"[-0.02350184  0.00327239 -0.02390732  0.00131562 -0.02607133  0.00547441
 -0.02231955  0.00531637 -0.02269525  0.00334371 -0.0229777   0.00338533
 -0.02124272  0.00124097 -0.01921298  0.00320068 -0.01723057  0.00310379
 -0.01933788  0.00744354 -0.01756178  0.00318165 -0.01100928  0.00279227
 -0.01067294  0.00913187 -0.0124413   0.01776709 -0.00452239  0.00031257]",0,"['ETH', 834, 840, 846, 852, 858, 864, 870, 876, 882, 888, 894, 900, 906, 912, 918, 924]","[0.81262409 0.61758445 0.78912225 0.62085683 0.76521493 0.62217246
 0.7391436  0.62764687 0.71682405 0.63296324 0.6941288  0.63630695
 0.6711511  0.63969228 0.64990838 0.64093325 0.6306954  0.64413393
 0.61346483 0.64723771 0.59412695 0.65468125 0.57656516 0.65786291
 0.56555588 0.66065517 0.55488294 0.66978705 0.54244164 0.68755414
 0.53791925 0.68786671]"
1,-33.59967,2.986932,"[-0.02390732  0.00131562 -0.02607133  0.00547441 -0.02231955  0.00531637
 -0.02269525  0.00334371 -0.0229777   0.00338533 -0.02124272  0.00124097
 -0.01921298  0.00320068 -0.01723057  0.00310379 -0.01933788  0.00744354
 -0.01756178  0.00318165 -0.01100928  0.00279227 -0.01067294  0.00913187
 -0.0124413   0.01776709 -0.00452239  0.00031257 -0.0123223  -0.01405553]",0,"['ETH', 840, 846, 852, 858, 864, 870, 876, 882, 888, 894, 900, 906, 912, 918, 924, 930]","[0.78912225 0.62085683 0.76521493 0.62217246 0.7391436  0.62764687
 0.71682405 0.63296324 0.6941288  0.63630695 0.6711511  0.63969228
 0.64990838 0.64093325 0.6306954  0.64413393 0.61346483 0.64723771
 0.59412695 0.65468125 0.57656516 0.65786291 0.56555588 0.66065517
 0.55488294 0.66978705 0.54244164 0.68755414 0.53791925 0.68786671
 0.52559695 0.67381118]"
2,-28.431093,1.8279568,"[-0.03053259 -0.00576968 -0.02118192 -0.00060487 -0.02714637  0.00370055
 -0.02377119 -0.00046768 -0.02017186 -0.00272416 -0.02622689  0.00365315
 -0.02268226 -0.00060288 -0.02517926 -0.00252009 -0.02319676  0.00142054
 -0.01885238  0.00736043 -0.02156023  0.00135677 -0.01949796  0.00331772
 -0.0174869   0.00321034 -0.01593794 -0.00530776 -0.00921186 -0.00365762]",0,"['ETH', 846, 852, 858, 864, 870, 876, 882, 888, 894, 900, 906, 912, 918, 924, 930, 936]","[0.88121327 0.65449353 0.85068068 0.64872384 0.82949876 0.64811898
 0.8023524  0.65181953 0.7785812  0.65135185 0.75840935 0.64862769
 0.73218246 0.65228084 0.7095002  0.65167796 0.68432094 0.64915787
 0.66112418 0.65057841 0.6422718  0.65793884 0.62071157 0.65929561
 0.60121362 0.66261333 0.58372672 0.66582368 0.56778878 0.66051591
 0.55857692 0.65685829]"
3,35.94335,-17.096125,"[ 0.02865777 -0.00097496  0.03062252 -0.00331816  0.03284971 -0.00109884
  0.02967825 -0.00323399  0.02924368 -0.00318663  0.03136969 -0.00101352
  0.03071964 -0.00318274  0.02806573 -0.00089075  0.03665208 -0.00331707
  0.03161778 -0.00098542  0.02901275  0.00121495  0.02844    -0.00090263
  0.03014415 -0.00095671  0.03669186  0.01327437  0.02913982  0.00100281]",42,"['ETH', 852, 858, 864, 870, 876, 882, 888, 894, 900, 906, 912, 918, 924, 930, 936, 942]","[0.26456402 0.5646526  0.2932218  0.56367763 0.32384431 0.56035948
 0.35669402 0.55926064 0.38637227 0.55602665 0.41561595 0.55284002
 0.44698564 0.5518265  0.47770528 0.54864376 0.50577101 0.54775302
 0.54242309 0.54443594 0.57404087 0.54345052 0.60305363 0.54466547
 0.63149363 0.54376284 0.66163778 0.54280613 0.69832963 0.5560805
 0.72746945 0.55708331]"
4,37.718887,-16.411741,"[ 0.03024369 -0.00994671  0.03305449 -0.00078436  0.02986031 -0.00296389
  0.02942127 -0.00292031  0.03155924 -0.0007127   0.03327092 -0.00295377
  0.02819708 -0.00062061  0.03022209  0.00150374  0.0318647  -0.00071961
  0.0292384   0.00147305  0.02865772 -0.00066361  0.03037261 -0.00070331
  0.0323206   0.00549136  0.02944707  0.00132951  0.02896595  0.00130779]",42,"['ETH', 858, 864, 870, 876, 882, 888, 894, 900, 906, 912, 918, 924, 930, 936, 942, 948]","[0.28538597 0.53171551 0.31562966 0.52176879 0.34868415 0.52098443
 0.37854446 0.51802054 0.40796573 0.51510023 0.43952497 0.51438753
 0.47279588 0.51143376 0.50099297 0.51081315 0.53121506 0.51231689
 0.56307976 0.51159729 0.59231816 0.51307034 0.62097588 0.51240673
 0.65134849 0.51170341 0.68366909 0.51719477 0.71311616 0.51852428
 0.74208211 0.51983208]"
5,-27.379496,2.6057253,"[-0.02377119 -0.00046768 -0.02017186 -0.00272416 -0.02622689  0.00365315
 -0.02268226 -0.00060288 -0.02517926 -0.00252009 -0.02319676  0.00142054
 -0.01885238  0.00736043 -0.02156023  0.00135677 -0.01949796  0.00331772
 -0.0174869   0.00321034 -0.01593794 -0.00530776 -0.00921186 -0.00365762
 -0.01337227  0.00294277 -0.00692485 -0.0016998  -0.0157997   0.00310423]",0,"['ETH', 864, 870, 876, 882, 888, 894, 900, 906, 912, 918, 924, 930, 936, 942, 948, 954]","[0.8023524  0.65181953 0.7785812  0.65135185 0.75840935 0.64862769
 0.73218246 0.65228084 0.7095002  0.65167796 0.68432094 0.64915787
 0.66112418 0.65057841 0.6422718  0.65793884 0.62071157 0.65929561
 0.60121362 0.66261333 0.58372672 0.66582368 0.56778878 0.66051591
 0.55857692 0.65685829 0.54520464 0.65980106 0.53827979 0.65810126
 0.52248009 0.6612055 ]"
6,-26.714886,2.6684554,"[-0.02017186 -0.00272416 -0.02622689  0.00365315 -0.02268226 -0.00060288
 -0.02517926 -0.00252009 -0.02319676  0.00142054 -0.01885238  0.00736043
 -0.02156023  0.00135677 -0.01949796  0.00331772 -0.0174869   0.00321034
 -0.01593794 -0.00530776 -0.00921186 -0.00365762 -0.01337227  0.00294277
 -0.00692485 -0.0016998  -0.0157997   0.00310423 -0.01866386 -0.00314144]",0,"['ETH', 870, 876, 882, 888, 894, 900, 906, 912, 918, 924, 930, 936, 942, 948, 954, 960]","[0.7785812  0.65135185 0.75840935 0.64862769 0.73218246 0.65228084
 0.7095002  0.65167796 0.68432094 0.64915787 0.66112418 0.65057841
 0.6422718  0.65793884 0.62071157 0.65929561 0.60121362 0.66261333
 0.58372672 0.66582368 0.56778878 0.66051591 0.55857692 0.65685829
 0.54520464 0.65980106 0.53827979 0.65810126 0.52248009 0.6612055
 0.50381622 0.65806405]"
7,-26.49683,3.0572238,"[-0.02622689  0.00365315 -0.02268226 -0.00060288 -0.02517926 -0.00252009
 -0.02319676  0.00142054 -0.01885238  0.00736043 -0.02156023  0.00135677
 -0.01949796  0.00331772 -0.0174869   0.00321034 -0.01593794 -0.00530776
 -0.00921186 -0.00365762 -0.01337227  0.00294277 -0.00692485 -0.0016998
 -0.0157997   0.00310423 -0.01866386 -0.00314144 -0.01638027 -0.00116362]",0,"['ETH', 876, 882, 888, 894, 900, 906, 912, 918, 924, 930, 936, 942, 948, 954, 960, 966]","[0.75840935 0.64862769 0.73218246 0.65228084 0.7095002  0.65167796
 0.68432094 0.64915787 0.66112418 0.65057841 0.6422718  0.65793884
 0.62071157 0.65929561 0.60121362 0.66261333 0.58372672 0.66582368
 0.56778878 0.66051591 0.55857692 0.65685829 0.54520464 0.65980106
 0.53827979 0.65810126 0.52248009 0.6612055  0.50381622 0.65806405
 0.48743596 0.65690043]"
8,36.326588,-13.235544,"[ 0.03155924 -0.0007127   0.03327092 -0.00295377  0.02819708 -0.00062061
  0.03022209  0.00150374  0.0318647  -0.00071961  0.0292384   0.00147305
  0.02865772 -0.00066361  0.03037261 -0.00070331  0.0323206   0.00549136
  0.02944707  0.00132951  0.02896595  0.00130779  0.03452314  0.00112633
  0.03000234  0.00321558  0.02568599  0.00525983  0.02728312  0.00709015]",24,"['ETH', 882, 888, 894, 900, 906, 912, 918, 924, 930, 936, 942, 948, 954, 960, 966, 972]","[0.40796573 0.51510023 0.43952497 0.51438753 0.47279588 0.51143376
 0.50099297 0.51081315 0.53121506 0.51231689 0.56307976 0.51159729
 0.59231816 0.51307034 0.62097588 0.51240673 0.65134849 0.51170341
 0.68366909 0.51719477 0.71311616 0.51852428 0.74208211 0.51983208
 0.77660524 0.52095841 0.80660758 0.52417399 0.83229357 0.52943382
 0.85957668 0.53652397]"
9,-18.015074,6.5284734,"[-0.01933788  0.00744354 -0.01756178  0.00318165 -0.01100928  0.00279227
 -0.01067294  0.00913187 -0.0124413   0.01776709 -0.00452239  0.00031257
 -0.0123223  -0.01405553 -0.00844357  0.01122475 -0.00603262  0.01322223
 -0.01613325  0.0011513  -0.01597541  0.00544249 -0.02096396  0.00368173
 -0.02373159  0.00173346 -0.02434891 -0.00260028 -0.01994146 -0.00517167]",39,"['ETH', 888, 894, 900, 906, 912, 918, 924, 930, 936, 942, 948, 954, 960, 966, 972, 978]","[0.61346483 0.64723771 0.59412695 0.65468125 0.57656516 0.65786291
 0.56555588 0.66065517 0.55488294 0.66978705 0.54244164 0.68755414
 0.53791925 0.68786671 0.52559695 0.67381118 0.51715338 0.68503593
 0.51112076 0.69825816 0.49498751 0.69940946 0.4790121  0.70485196
 0.45804814 0.70853369 0.43431655 0.71026715 0.40996764 0.70766687
 0.39002619 0.7024952 ]"
