,tsne_X,tsne_Y,pos,kmeans,frames,plotPos
0,-32.40953,-8.592749,"[ 0.          0.          0.02964261  0.003909    0.05846358  0.00315907
  0.08870728 -0.00678764  0.12176176 -0.00757201  0.15162208 -0.01053589
  0.18104335 -0.01345621  0.21260258 -0.01416891  0.          0.
 -0.03053259 -0.00576968 -0.05171451 -0.00637455 -0.07886088 -0.002674
 -0.10263207 -0.00314168 -0.12280393 -0.00586584 -0.14903082 -0.00221269
 -0.17171307 -0.00281557  0.          0.          0.02906924 -0.00098896
  0.05772701 -0.00196392  0.08834952 -0.00528208  0.12119923 -0.00638091
  0.15087749 -0.00961491  0.18012116 -0.01280154  0.21149085 -0.01381506]",12,"['ETH', 846, 852, 858, 864, 870, 876, 882, 888]","[0.22692238 0.52855644 0.256565   0.53246544 0.28538597 0.53171551
 0.31562966 0.52176879 0.34868415 0.52098443 0.37854446 0.51802054
 0.40796573 0.51510023 0.43952497 0.51438753 0.88121327 0.65449353
 0.85068068 0.64872384 0.82949876 0.64811898 0.8023524  0.65181953
 0.7785812  0.65135185 0.75840935 0.64862769 0.73218246 0.65228084
 0.7095002  0.65167796 0.23549479 0.56564156 0.26456402 0.5646526
 0.2932218  0.56367763 0.32384431 0.56035948 0.35669402 0.55926064
 0.38637227 0.55602665 0.41561595 0.55284002 0.44698564 0.5518265 ]"
1,-66.612625,-8.261114,"[ 0.          0.         -0.02814859  0.00339041 -0.05692016  0.00290693
 -0.08226401  0.00221727 -0.1097014   0.00760151 -0.13573118  0.0089456
 -0.16020143  0.00818155 -0.18688257  0.01158688  0.          0.
  0.02882097 -0.00074994  0.05906466 -0.01069665  0.09211915 -0.01148101
  0.12197946 -0.0144449   0.15140073 -0.01736521  0.18295997 -0.01807791
  0.21623089 -0.02103169  0.          0.          0.02865777 -0.00097496
  0.05928029 -0.00429312  0.09213    -0.00539195  0.12180825 -0.00862595
  0.15105192 -0.01181258  0.18242161 -0.0128261   0.21314125 -0.01600883]",10,"['ETH', 852, 858, 864, 870, 876, 882, 888, 894]","[0.89233277 0.60162888 0.86418418 0.60501929 0.83541262 0.60453581
 0.81006876 0.60384615 0.78263137 0.60923039 0.75660159 0.61057448
 0.73213134 0.60981043 0.7054502  0.61321576 0.256565   0.53246544
 0.28538597 0.53171551 0.31562966 0.52176879 0.34868415 0.52098443
 0.37854446 0.51802054 0.40796573 0.51510023 0.43952497 0.51438753
 0.47279588 0.51143376 0.26456402 0.5646526  0.2932218  0.56367763
 0.32384431 0.56035948 0.35669402 0.55926064 0.38637227 0.55602665
 0.41561595 0.55284002 0.44698564 0.5518265  0.47770528 0.54864376]"
2,-65.901436,-8.893645,"[ 0.          0.         -0.02269525  0.00334371 -0.04567295  0.00672903
 -0.06691567  0.00797001 -0.08612865  0.01117068 -0.10335922  0.01427447
 -0.1226971   0.02171801 -0.14025889  0.02489966  0.          0.
  0.03062252 -0.00331816  0.06347222 -0.00441699  0.09315048 -0.00765099
  0.12239415 -0.01083762  0.15376384 -0.01185114  0.18448348 -0.01503387
  0.21254921 -0.01592462  0.          0.          0.03024369 -0.00994671
  0.06329818 -0.01073108  0.09315849 -0.01369496  0.12257976 -0.01661527
  0.154139   -0.01732798  0.18740992 -0.02028175  0.215607   -0.02090236]",10,"['ETH', 858, 864, 870, 876, 882, 888, 894, 900]","[0.71682405 0.63296324 0.6941288  0.63630695 0.6711511  0.63969228
 0.64990838 0.64093325 0.6306954  0.64413393 0.61346483 0.64723771
 0.59412695 0.65468125 0.57656516 0.65786291 0.2932218  0.56367763
 0.32384431 0.56035948 0.35669402 0.55926064 0.38637227 0.55602665
 0.41561595 0.55284002 0.44698564 0.5518265  0.47770528 0.54864376
 0.50577101 0.54775302 0.28538597 0.53171551 0.31562966 0.52176879
 0.34868415 0.52098443 0.37854446 0.51802054 0.40796573 0.51510023
 0.43952497 0.51438753 0.47279588 0.51143376 0.50099297 0.51081315]"
3,37.223354,-34.14087,"[ 0.00000000e+00  0.00000000e+00 -2.29776983e-02  3.38532621e-03
 -4.42204165e-02  4.62629916e-03 -6.34333991e-02  7.82697582e-03
 -8.06639679e-02  1.09307645e-02 -1.00001850e-01  1.83743020e-02
 -1.17563632e-01  2.15559558e-02 -1.28572911e-01  2.43482244e-02
  0.00000000e+00  0.00000000e+00 -2.37711928e-02 -4.67677510e-04
 -4.39430509e-02 -3.19183840e-03 -7.01699395e-02  4.61308400e-04
 -9.28521953e-02 -1.41571113e-04 -1.18031458e-01 -2.66165716e-03
 -1.41228218e-01 -1.24111703e-03 -1.60080595e-01  6.11931400e-03
  0.00000000e+00  0.00000000e+00 -2.53438537e-02 -6.89662368e-04
 -5.27812469e-02  4.69458079e-03 -7.88110267e-02  6.03866676e-03
 -1.03281276e-01  5.27461696e-03 -1.29962418e-01  8.67994972e-03
 -1.52829162e-01  1.19158502e-02 -1.80471143e-01  1.12880408e-02]",7,"['ETH', 864, 870, 876, 882, 888, 894, 900, 906]","[0.6941288  0.63630695 0.6711511  0.63969228 0.64990838 0.64093325
 0.6306954  0.64413393 0.61346483 0.64723771 0.59412695 0.65468125
 0.57656516 0.65786291 0.56555588 0.66065517 0.8023524  0.65181953
 0.7785812  0.65135185 0.75840935 0.64862769 0.73218246 0.65228084
 0.7095002  0.65167796 0.68432094 0.64915787 0.66112418 0.65057841
 0.6422718  0.65793884 0.83541262 0.60453581 0.81006876 0.60384615
 0.78263137 0.60923039 0.75660159 0.61057448 0.73213134 0.60981043
 0.7054502  0.61321576 0.68258346 0.61645166 0.65494148 0.61582385]"
4,47.874172,-10.674459,"[ 0.          0.         -0.02743739  0.00538424 -0.05346717  0.00672833
 -0.07793742  0.00596428 -0.10461856  0.00936961 -0.12748531  0.01260551
 -0.15512729  0.0119777  -0.17875274  0.01319764  0.          0.
  0.02967825 -0.00323399  0.05892193 -0.00642062  0.09029162 -0.00743414
  0.12101126 -0.01061688  0.14907699 -0.01150763  0.18572907 -0.0148247
  0.21734685 -0.01581012  0.          0.         -0.02124272  0.00124097
 -0.0404557   0.00444165 -0.05768627  0.00754544 -0.07702415  0.01498898
 -0.09458593  0.01817063 -0.10559521  0.0209629  -0.11626816  0.03009477]",0,"['ETH', 870, 876, 882, 888, 894, 900, 906, 912]","[0.81006876 0.60384615 0.78263137 0.60923039 0.75660159 0.61057448
 0.73213134 0.60981043 0.7054502  0.61321576 0.68258346 0.61645166
 0.65494148 0.61582385 0.63131602 0.61704379 0.35669402 0.55926064
 0.38637227 0.55602665 0.41561595 0.55284002 0.44698564 0.5518265
 0.47770528 0.54864376 0.50577101 0.54775302 0.54242309 0.54443594
 0.57404087 0.54345052 0.6711511  0.63969228 0.64990838 0.64093325
 0.6306954  0.64413393 0.61346483 0.64723771 0.59412695 0.65468125
 0.57656516 0.65786291 0.56555588 0.66065517 0.55488294 0.66978705]"
5,-49.88911,20.7706,"[ 0.          0.         -0.02622689  0.00365315 -0.04890914  0.00305027
 -0.07408841  0.00053018 -0.09728517  0.00195072 -0.11613754  0.00931115
 -0.13769777  0.01066792 -0.15719573  0.01398564  0.          0.
 -0.01921298  0.00320068 -0.03644355  0.00630447 -0.05578143  0.013748
 -0.07334322  0.01692966 -0.08435249  0.01972193 -0.09502544  0.0288538
 -0.10746674  0.04662089  0.          0.          0.02942127 -0.00292031
  0.06098051 -0.00363302  0.09425142 -0.00658679  0.12244851 -0.00720739
  0.1526706  -0.00570365  0.1845353  -0.00642326  0.2137737  -0.0049502 ]",4,"['ETH', 876, 882, 888, 894, 900, 906, 912, 918]","[0.75840935 0.64862769 0.73218246 0.65228084 0.7095002  0.65167796
 0.68432094 0.64915787 0.66112418 0.65057841 0.6422718  0.65793884
 0.62071157 0.65929561 0.60121362 0.66261333 0.64990838 0.64093325
 0.6306954  0.64413393 0.61346483 0.64723771 0.59412695 0.65468125
 0.57656516 0.65786291 0.56555588 0.66065517 0.55488294 0.66978705
 0.54244164 0.68755414 0.37854446 0.51802054 0.40796573 0.51510023
 0.43952497 0.51438753 0.47279588 0.51143376 0.50099297 0.51081315
 0.53121506 0.51231689 0.56307976 0.51159729 0.59231816 0.51307034]"
6,-65.52587,-9.7689905,"[ 0.          0.         -0.01723057  0.00310379 -0.03656845  0.01054733
 -0.05413023  0.01372898 -0.06513951  0.01652125 -0.07581245  0.02565312
 -0.08825375  0.04342021 -0.09277614  0.04373278  0.          0.
  0.03136969 -0.00101352  0.06208933 -0.00419626  0.09015506 -0.005087
  0.12680714 -0.00840408  0.15842492 -0.0093895   0.18743768 -0.00817455
  0.21587768 -0.00907717  0.          0.          0.03155924 -0.0007127
  0.06483015 -0.00366648  0.09302724 -0.00428708  0.12324933 -0.00278334
  0.15511403 -0.00350295  0.18435243 -0.00202989  0.21301015 -0.0026935 ]",10,"['ETH', 882, 888, 894, 900, 906, 912, 918, 924]","[0.6306954  0.64413393 0.61346483 0.64723771 0.59412695 0.65468125
 0.57656516 0.65786291 0.56555588 0.66065517 0.55488294 0.66978705
 0.54244164 0.68755414 0.53791925 0.68786671 0.41561595 0.55284002
 0.44698564 0.5518265  0.47770528 0.54864376 0.50577101 0.54775302
 0.54242309 0.54443594 0.57404087 0.54345052 0.60305363 0.54466547
 0.63149363 0.54376284 0.40796573 0.51510023 0.43952497 0.51438753
 0.47279588 0.51143376 0.50099297 0.51081315 0.53121506 0.51231689
 0.56307976 0.51159729 0.59231816 0.51307034 0.62097588 0.51240673]"
7,58.195053,8.530735,"[ 0.          0.          0.03327092 -0.00295377  0.061468   -0.00357438
  0.09169009 -0.00207064  0.12355479 -0.00279024  0.1527932  -0.00131719
  0.18145091 -0.0019808   0.21182352 -0.00268411  0.          0.
  0.03071964 -0.00318274  0.05878537 -0.00407348  0.09543745 -0.00739056
  0.12705524 -0.00837598  0.15606799 -0.00716103  0.18450799 -0.00806366
  0.21465214 -0.00902037  0.          0.         -0.02668114  0.00340533
 -0.04954789  0.00664123 -0.07718987  0.00601342 -0.10081532  0.00723336
 -0.12462486  0.01056044 -0.14912123  0.00761568 -0.16946306  0.00440586]",21,"['ETH', 888, 894, 900, 906, 912, 918, 924, 930]","[0.43952497 0.51438753 0.47279588 0.51143376 0.50099297 0.51081315
 0.53121506 0.51231689 0.56307976 0.51159729 0.59231816 0.51307034
 0.62097588 0.51240673 0.65134849 0.51170341 0.44698564 0.5518265
 0.47770528 0.54864376 0.50577101 0.54775302 0.54242309 0.54443594
 0.57404087 0.54345052 0.60305363 0.54466547 0.63149363 0.54376284
 0.66163778 0.54280613 0.73213134 0.60981043 0.7054502  0.61321576
 0.68258346 0.61645166 0.65494148 0.61582385 0.63131602 0.61704379
 0.60750648 0.62037087 0.58301011 0.61742611 0.56266829 0.61421629]"
8,44.563404,-3.4637074,"[ 0.          0.         -0.01756178  0.00318165 -0.02857106  0.00597392
 -0.039244    0.0151058  -0.0516853   0.03287289 -0.05620769  0.03318545
 -0.06853     0.01912993 -0.07697357  0.03035468  0.          0.
  0.02806573 -0.00089075  0.06471781 -0.00420782  0.0963356  -0.00519324
  0.12534835 -0.00397829  0.15378835 -0.00488092  0.1839325  -0.00583763
  0.22062435  0.00743674  0.          0.         -0.02319676  0.00142054
 -0.04204914  0.00878097 -0.06360936  0.01013774 -0.08310732  0.01345546
 -0.10059422  0.01666581 -0.11653216  0.01135804 -0.12574402  0.00770042]",30,"['ETH', 894, 900, 906, 912, 918, 924, 930, 936]","[0.59412695 0.65468125 0.57656516 0.65786291 0.56555588 0.66065517
 0.55488294 0.66978705 0.54244164 0.68755414 0.53791925 0.68786671
 0.52559695 0.67381118 0.51715338 0.68503593 0.47770528 0.54864376
 0.50577101 0.54775302 0.54242309 0.54443594 0.57404087 0.54345052
 0.60305363 0.54466547 0.63149363 0.54376284 0.66163778 0.54280613
 0.69832963 0.5560805  0.68432094 0.64915787 0.66112418 0.65057841
 0.6422718  0.65793884 0.62071157 0.65929561 0.60121362 0.66261333
 0.58372672 0.66582368 0.56778878 0.66051591 0.55857692 0.65685829]"
9,44.73476,-2.7654681,"[ 0.          0.         -0.01100928  0.00279227 -0.02168222  0.01192414
 -0.03412352  0.02969123 -0.03864591  0.0300038  -0.05096821  0.01594827
 -0.05941178  0.02717302 -0.06544441  0.04039526  0.          0.
  0.03022209  0.00150374  0.06208679  0.00078414  0.09132519  0.00225719
  0.11998291  0.00159358  0.15035552  0.00089026  0.18267612  0.00638162
  0.21212319  0.00771113  0.          0.         -0.02764198 -0.00062781
 -0.05126743  0.00059213 -0.07507697  0.00391921 -0.09957335  0.00097445
 -0.11991517 -0.00223537 -0.14476072 -0.00099464 -0.17195905  0.00467122]",30,"['ETH', 900, 906, 912, 918, 924, 930, 936, 942]","[0.57656516 0.65786291 0.56555588 0.66065517 0.55488294 0.66978705
 0.54244164 0.68755414 0.53791925 0.68786671 0.52559695 0.67381118
 0.51715338 0.68503593 0.51112076 0.69825816 0.50099297 0.51081315
 0.53121506 0.51231689 0.56307976 0.51159729 0.59231816 0.51307034
 0.62097588 0.51240673 0.65134849 0.51170341 0.68366909 0.51719477
 0.71311616 0.51852428 0.68258346 0.61645166 0.65494148 0.61582385
 0.63131602 0.61704379 0.60750648 0.62037087 0.58301011 0.61742611
 0.56266829 0.61421629 0.53782274 0.61545702 0.51062441 0.62112288]"
