,tsne_X,tsne_Y,pos,kmeans,frames,plotPos
0,1.6225675,33.363125,"[ 0.00762443 -0.01062139 -0.21979069  0.02352641  0.91777992  0.59776182
  0.00621022 -0.00563842  0.23816146 -0.01676902  0.22650904  0.53175307
  0.00612156 -0.0066455   0.23730999 -0.01131091  0.23485212  0.56605129
  0.03580974 -0.0167747  -0.20544937  0.04183857  0.76515876  0.62266829]",24,"['ETH', 846, 852, 858, 864, 870, 876, 882, 888]","[0.91628771 0.59655733 0.89233277 0.60162888 0.86418418 0.60501929
 0.83541262 0.60453581 0.81006876 0.60384615 0.78263137 0.60923039
 0.75660159 0.61057448 0.73213134 0.60981043 0.22692238 0.52855644
 0.256565   0.53246544 0.28538597 0.53171551 0.31562966 0.52176879
 0.34868415 0.52098443 0.37854446 0.51802054 0.40796573 0.51510023
 0.43952497 0.51438753 0.23549479 0.56564156 0.26456402 0.5646526
 0.2932218  0.56367763 0.32384431 0.56035948 0.35669402 0.55926064
 0.38637227 0.55602665 0.41561595 0.55284002 0.44698564 0.5518265
 0.76521493 0.62217246 0.7391436  0.62764687 0.71682405 0.63296324
 0.6941288  0.63630695 0.6711511  0.63969228 0.64990838 0.64093325
 0.6306954  0.64413393 0.61346483 0.64723771]"
1,-22.709787,40.349743,"[-0.00173219 -0.01037328 -0.18850268  0.01093309  0.85113432  0.64827304
  0.03177628  0.00458955 -0.19384764  0.0231589   0.7397999   0.62906246
  0.00895538  0.01819637  0.23894306 -0.04038195  0.25615065  0.53342606
  0.01571544  0.00305852 -0.22635222  0.009568    0.89208351  0.60221033]",39,"['ETH', 852, 858, 864, 870, 876, 882, 888, 894]","[0.85068068 0.64872384 0.82949876 0.64811898 0.8023524  0.65181953
 0.7785812  0.65135185 0.75840935 0.64862769 0.73218246 0.65228084
 0.7095002  0.65167796 0.68432094 0.64915787 0.7391436  0.62764687
 0.71682405 0.63296324 0.6941288  0.63630695 0.6711511  0.63969228
 0.64990838 0.64093325 0.6306954  0.64413393 0.61346483 0.64723771
 0.59412695 0.65468125 0.256565   0.53246544 0.28538597 0.53171551
 0.31562966 0.52176879 0.34868415 0.52098443 0.37854446 0.51802054
 0.40796573 0.51510023 0.43952497 0.51438753 0.47279588 0.51143376
 0.89233277 0.60162888 0.86418418 0.60501929 0.83541262 0.60453581
 0.81006876 0.60384615 0.78263137 0.60923039 0.75660159 0.61057448
 0.73213134 0.60981043 0.7054502  0.61321576]"
2,-1.1744491,17.961407,"[ 0.00145931 -0.00829446 -0.19196731  0.00807091  0.82808285  0.64918863
  0.03242422  0.01548396 -0.18780865  0.01426165  0.71665837  0.63375307
  0.01732235  0.01068729 -0.22285793  0.0042356   0.86389671  0.60431011
 -0.01008796  0.00435163  0.25237628 -0.02243053  0.29312009  0.56367192]",44,"['ETH', 858, 864, 870, 876, 882, 888, 894, 900]","[0.82949876 0.64811898 0.8023524  0.65181953 0.7785812  0.65135185
 0.75840935 0.64862769 0.73218246 0.65228084 0.7095002  0.65167796
 0.68432094 0.64915787 0.66112418 0.65057841 0.71682405 0.63296324
 0.6941288  0.63630695 0.6711511  0.63969228 0.64990838 0.64093325
 0.6306954  0.64413393 0.61346483 0.64723771 0.59412695 0.65468125
 0.57656516 0.65786291 0.86418418 0.60501929 0.83541262 0.60453581
 0.81006876 0.60384615 0.78263137 0.60923039 0.75660159 0.61057448
 0.73213134 0.60981043 0.7054502  0.61321576 0.68258346 0.61645166
 0.2932218  0.56367763 0.32384431 0.56035948 0.35669402 0.55926064
 0.38637227 0.55602665 0.41561595 0.55284002 0.44698564 0.5518265
 0.47770528 0.54864376 0.50577101 0.54775302]"
3,-14.141254,33.992283,"[ 0.00589357  0.02174789 -0.19113752 -0.0152241   0.80310396  0.65239298
 -0.00528928  0.01317931  0.25081435 -0.02462645  0.31613412  0.52277352
  0.04289597  0.01241461 -0.18586873  0.01824565  0.69403776  0.63631084
  0.00656057 -0.0024562  -0.21114415  0.01674307  0.83555926  0.60378259]",19,"['ETH', 864, 870, 876, 882, 888, 894, 900, 906]","[0.8023524  0.65181953 0.7785812  0.65135185 0.75840935 0.64862769
 0.73218246 0.65228084 0.7095002  0.65167796 0.68432094 0.64915787
 0.66112418 0.65057841 0.6422718  0.65793884 0.31562966 0.52176879
 0.34868415 0.52098443 0.37854446 0.51802054 0.40796573 0.51510023
 0.43952497 0.51438753 0.47279588 0.51143376 0.50099297 0.51081315
 0.53121506 0.51231689 0.6941288  0.63630695 0.6711511  0.63969228
 0.64990838 0.64093325 0.6306954  0.64413393 0.61346483 0.64723771
 0.59412695 0.65468125 0.57656516 0.65786291 0.56555588 0.66065517
 0.83541262 0.60453581 0.81006876 0.60384615 0.78263137 0.60923039
 0.75660159 0.61057448 0.73213134 0.60981043 0.7054502  0.61321576
 0.68258346 0.61645166 0.65494148 0.61582385]"
4,-22.482117,39.954845,"[ 0.01779238  0.026035   -0.19881873 -0.01377732  0.7805058   0.65152227
  0.05255695  0.01994604 -0.18097477  0.01663326  0.67184925  0.6391419
  0.02145683  0.0058325   0.22911736 -0.02291945  0.35709507  0.55896207
  0.0083061  -0.00949545 -0.21093014  0.0222502   0.80947627  0.60486151]",39,"['ETH', 870, 876, 882, 888, 894, 900, 906, 912]","[0.7785812  0.65135185 0.75840935 0.64862769 0.73218246 0.65228084
 0.7095002  0.65167796 0.68432094 0.64915787 0.66112418 0.65057841
 0.6422718  0.65793884 0.62071157 0.65929561 0.6711511  0.63969228
 0.64990838 0.64093325 0.6306954  0.64413393 0.61346483 0.64723771
 0.59412695 0.65468125 0.57656516 0.65786291 0.56555588 0.66065517
 0.55488294 0.66978705 0.35669402 0.55926064 0.38637227 0.55602665
 0.41561595 0.55284002 0.44698564 0.5518265  0.47770528 0.54864376
 0.50577101 0.54775302 0.54242309 0.54443594 0.57404087 0.54345052
 0.81006876 0.60384615 0.78263137 0.60923039 0.75660159 0.61057448
 0.73213134 0.60981043 0.7054502  0.61321576 0.68258346 0.61645166
 0.65494148 0.61582385 0.63131602 0.61704379]"
5,28.014393,20.741606,"[ 0.00666509  0.00365225 -0.20647371  0.0093382   0.782655    0.60898103
  0.0114402   0.01156729  0.23982527 -0.02436311  0.38594423  0.55620116
  0.05390698  0.04835552 -0.17027508  0.00512186  0.65071031  0.64239265
 -0.005364    0.02018511  0.24995573 -0.02328089  0.37791571  0.51800849]",32,"['ETH', 876, 882, 888, 894, 900, 906, 912, 918]","[0.78263137 0.60923039 0.75660159 0.61057448 0.73213134 0.60981043
 0.7054502  0.61321576 0.68258346 0.61645166 0.65494148 0.61582385
 0.63131602 0.61704379 0.60750648 0.62037087 0.38637227 0.55602665
 0.41561595 0.55284002 0.44698564 0.5518265  0.47770528 0.54864376
 0.50577101 0.54775302 0.54242309 0.54443594 0.57404087 0.54345052
 0.60305363 0.54466547 0.64990838 0.64093325 0.6306954  0.64413393
 0.61346483 0.64723771 0.59412695 0.65468125 0.57656516 0.65786291
 0.56555588 0.66065517 0.55488294 0.66978705 0.54244164 0.68755414
 0.37854446 0.51802054 0.40796573 0.51510023 0.43952497 0.51438753
 0.47279588 0.51143376 0.50099297 0.51081315 0.53121506 0.51231689
 0.56307976 0.51159729 0.59231816 0.51307034]"
6,-22.19545,39.54294,"[ 0.06802823  0.03535275 -0.16745711  0.0220017   0.63161752  0.64442985
  0.03428594  0.02783854 -0.2005053  -0.00652535  0.73272744  0.65141356
 -0.01304102  0.01343362  0.25485001 -0.01398739  0.40817758  0.51508696
  0.00723672 -0.00989364 -0.20521872  0.0192874   0.75699698  0.60935667]",39,"['ETH', 882, 888, 894, 900, 906, 912, 918, 924]","[0.6306954  0.64413393 0.61346483 0.64723771 0.59412695 0.65468125
 0.57656516 0.65786291 0.56555588 0.66065517 0.55488294 0.66978705
 0.54244164 0.68755414 0.53791925 0.68786671 0.73218246 0.65228084
 0.7095002  0.65167796 0.68432094 0.64915787 0.66112418 0.65057841
 0.6422718  0.65793884 0.62071157 0.65929561 0.60121362 0.66261333
 0.58372672 0.66582368 0.40796573 0.51510023 0.43952497 0.51438753
 0.47279588 0.51143376 0.50099297 0.51081315 0.53121506 0.51231689
 0.56307976 0.51159729 0.59231816 0.51307034 0.62097588 0.51240673
 0.75660159 0.61057448 0.73213134 0.60981043 0.7054502  0.61321576
 0.68258346 0.61645166 0.65494148 0.61582385 0.63131602 0.61704379
 0.60750648 0.62037087 0.58301011 0.61742611]"
7,17.706043,30.210897,"[ 0.05571965 -0.03755125 -0.1448649   0.0757285   0.61196175  0.64456872
  0.04081534 -0.00967957 -0.19726037  0.02586545  0.70897319  0.64853082
 -0.00819869  0.00581171  0.24807908 -0.00583495  0.44023863  0.51317979
 -0.01494512  0.01453229  0.2602172  -0.02202959  0.44563039  0.55158229]",1,"['ETH', 888, 894, 900, 906, 912, 918, 924, 930]","[0.61346483 0.64723771 0.59412695 0.65468125 0.57656516 0.65786291
 0.56555588 0.66065517 0.55488294 0.66978705 0.54244164 0.68755414
 0.53791925 0.68786671 0.52559695 0.67381118 0.7095002  0.65167796
 0.68432094 0.64915787 0.66112418 0.65057841 0.6422718  0.65793884
 0.62071157 0.65929561 0.60121362 0.66261333 0.58372672 0.66582368
 0.56778878 0.66051591 0.43952497 0.51438753 0.47279588 0.51143376
 0.50099297 0.51081315 0.53121506 0.51231689 0.56307976 0.51159729
 0.59231816 0.51307034 0.62097588 0.51240673 0.65134849 0.51170341
 0.44698564 0.5518265  0.47770528 0.54864376 0.50577101 0.54775302
 0.54242309 0.54443594 0.57404087 0.54345052 0.60305363 0.54466547
 0.63149363 0.54376284 0.66163778 0.54280613]"
8,27.717222,20.888386,"[ 0.05393388 -0.04861897 -0.19405104  0.05497614  0.6851166   0.64708993
 -0.00288361  0.04512485  0.25204018 -0.03695868  0.47732777  0.55028037
  0.0153124  -0.02112219 -0.20507185  0.01968628  0.70619429  0.61341352
  0.00534622  0.00967896  0.23593262 -0.00403852  0.47236703  0.5116873 ]",32,"['ETH', 894, 900, 906, 912, 918, 924, 930, 936]","[0.68432094 0.64915787 0.66112418 0.65057841 0.6422718  0.65793884
 0.62071157 0.65929561 0.60121362 0.66261333 0.58372672 0.66582368
 0.56778878 0.66051591 0.55857692 0.65685829 0.47770528 0.54864376
 0.50577101 0.54775302 0.54242309 0.54443594 0.57404087 0.54345052
 0.60305363 0.54466547 0.63149363 0.54376284 0.66163778 0.54280613
 0.69832963 0.5560805  0.7054502  0.61321576 0.68258346 0.61645166
 0.65494148 0.61582385 0.63131602 0.61704379 0.60750648 0.62037087
 0.58301011 0.61742611 0.56266829 0.61421629 0.53782274 0.61545702
 0.47279588 0.51143376 0.50099297 0.51081315 0.53121506 0.51231689
 0.56307976 0.51159729 0.59231816 0.51307034 0.62097588 0.51240673
 0.65134849 0.51170341 0.68366909 0.51719477]"
9,4.2726135,22.798971,"[ 0.00148309  0.01431858  0.24066386 -0.00509808  0.50139348  0.51176853
  0.05902771 -0.04349187 -0.18556986  0.04434368  0.6626237   0.65167009
  0.00406986  0.00439524 -0.19591795 -0.00199468  0.68091037  0.61690991
 -0.00241383  0.05084161  0.25188853 -0.03299126  0.50848618  0.54803639]",24,"['ETH', 900, 906, 912, 918, 924, 930, 936, 942]","[0.50099297 0.51081315 0.53121506 0.51231689 0.56307976 0.51159729
 0.59231816 0.51307034 0.62097588 0.51240673 0.65134849 0.51170341
 0.68366909 0.51719477 0.71311616 0.51852428 0.66112418 0.65057841
 0.6422718  0.65793884 0.62071157 0.65929561 0.60121362 0.66261333
 0.58372672 0.66582368 0.56778878 0.66051591 0.55857692 0.65685829
 0.54520464 0.65980106 0.68258346 0.61645166 0.65494148 0.61582385
 0.63131602 0.61704379 0.60750648 0.62037087 0.58301011 0.61742611
 0.56266829 0.61421629 0.53782274 0.61545702 0.51062441 0.62112288
 0.50577101 0.54775302 0.54242309 0.54443594 0.57404087 0.54345052
 0.60305363 0.54466547 0.63149363 0.54376284 0.66163778 0.54280613
 0.69832963 0.5560805  0.72746945 0.55708331]"
