,tsne_X,tsne_Y,pos,kmeans,frames,plotPos
0,22.247166,35.288586,"[0.12861374 0.46604511 0.09066551 0.47944334 0.17947124 0.51209044
 0.16620906 0.43672244 0.12786343 0.44956161 0.1294548  0.45515642
 0.08199653 0.42581521]",6,"['ETH', 834, 840, 846, 852, 858, 864, 870, 876]","[-0.76544333 -1.01256288 -0.63682959 -0.54651777 -0.54616408 -0.06707443
 -0.36669284  0.44501602 -0.20048378  0.88173846 -0.07262035  1.33130007
  0.05683445  1.78645649  0.13883098  2.2122717 ]"
1,-14.472049,21.327482,"[ 7.98506306e-02  5.03826992e-01 -1.99855934e-01  6.00607971e-01
 -7.08947305e-02  4.25991698e-01 -1.60857888e-03  5.58221607e-01
 -7.53508782e-02  4.78644069e-01 -1.10349225e-01  3.99785333e-01
  1.11022302e-16  5.39527809e-01]",8,"['ETH', 840, 846, 852, 858, 864, 870, 876, 882]","[ 3.78208716e-01 -3.50660548e+00  4.58059346e-01 -3.00277849e+00
  2.58203412e-01 -2.40217052e+00  1.87308682e-01 -1.97617882e+00
  1.85700103e-01 -1.41795721e+00  1.10349225e-01 -9.39313142e-01
 -1.11022302e-16 -5.39527809e-01  0.00000000e+00  0.00000000e+00]"
2,4.178336,46.85492,"[-9.21334627e-02  6.02199842e-01  1.99361248e-03  5.87550425e-01
  1.86417429e-01  6.20665658e-01  7.62527432e-04  6.73821772e-01
  4.60735046e-02  6.09720252e-01  4.53961454e-02  6.00755378e-01
  2.94902991e-17  6.43324567e-01]",0,"['ETH', 846, 852, 858, 864, 870, 876, 882, 888]","[-1.88509756e-01 -4.33803789e+00 -2.80643219e-01 -3.73583805e+00
 -2.78649606e-01 -3.14828763e+00 -9.22321775e-02 -2.52762197e+00
 -9.14696501e-02 -1.85380020e+00 -4.53961454e-02 -1.24407995e+00
 -2.94902991e-17 -6.43324567e-01  0.00000000e+00  0.00000000e+00]"
3,-2.5228803,46.619614,"[-3.62685416e-02  5.86433346e-01  1.45607618e-01  6.31486926e-01
 -4.31145108e-02  6.72441448e-01  6.27423243e-03  6.11426355e-01
  6.18205198e-03  6.02436401e-01 -4.18896165e-02  6.41959313e-01
  6.24500451e-17  6.80649654e-01]",0,"['ETH', 852, 858, 864, 870, 876, 882, 888, 894]","[-3.67912339e-02 -4.42683344e+00 -7.30597755e-02 -3.84040010e+00
  7.25478429e-02 -3.20891317e+00  2.94333320e-02 -2.53647172e+00
  3.57075645e-02 -1.92504537e+00  4.18896165e-02 -1.32260897e+00
 -6.24500451e-17 -6.80649654e-01  0.00000000e+00  0.00000000e+00]"
4,2.2343504,42.74428,"[0.05321032 0.62537876 0.00756302 0.66978649 0.05193485 0.6061028
 0.05117425 0.59722764 0.00650165 0.63959407 0.05044215 0.62729843
 0.0054944  0.57222287]",0,"['ETH', 858, 864, 870, 876, 882, 888, 894, 900]","[-0.97180166 -4.25641902 -0.91859134 -3.63104026 -0.91102832 -2.96125378
 -0.85909347 -2.35515097 -0.80791922 -1.75792333 -0.80141758 -1.11832927
 -0.75097543 -0.49103084 -0.74548104  0.08119203]"
5,-17.383993,-33.92969,"[-0.01437628 -0.48432553  0.03458882 -0.41329031 -0.09967835 -0.53024002
 -0.01056888 -0.46229376  0.02547713 -0.51501458 -0.05176266 -0.47076742
 -0.16683332 -0.37646886]",1,"['ETH', 864, 870, 876, 882, 888, 894, 900, 906]","[-2.53335934  5.65683585 -2.54773561  5.17251032 -2.51314679  4.75922001
 -2.61282514  4.22897999 -2.62339402  3.76668623 -2.5979169   3.25167165
 -2.64967955  2.78090422 -2.81651287  2.40443537]"
6,-1.1486781,46.384735,"[ 4.60734610e-02  6.09720255e-01  4.53961024e-02  6.00755382e-01
 -4.60306291e-08  6.43324567e-01  4.43199640e-02  6.79205192e-01
 -3.25457061e-04  5.74780967e-01 -4.39947872e-02  6.15085996e-01
 -2.25514052e-17  6.49551417e-01]",0,"['ETH', 870, 876, 882, 888, 894, 900, 906, 912]","[-9.14692372e-02 -4.37242378e+00 -4.53957762e-02 -3.76270352e+00
  3.26222705e-07 -3.16194814e+00  2.80192076e-07 -2.51862357e+00
  4.43202442e-02 -1.83941838e+00  4.39947872e-02 -1.26463741e+00
  2.25514052e-17 -6.49551417e-01  0.00000000e+00  0.00000000e+00]"
7,-17.585377,-32.71974,"[-0.10000454 -0.5301786  -0.01085329 -0.46228717  0.02516028 -0.51503016
 -0.05205227 -0.47073549 -0.1670649  -0.37636615 -0.04911272 -0.4374886
 -0.08644602 -0.3935507 ]",1,"['ETH', 876, 882, 888, 894, 900, 906, 912, 918]","[-2.55695855  3.51629351 -2.65696309  2.98611491 -2.66781638  2.52382774
 -2.6426561   2.00879758 -2.69470837  1.53806209 -2.86177327  1.16169595
 -2.91088599  0.72420735 -2.99733201  0.33065665]"
8,-16.349874,-34.283337,"[ 0.02270129 -0.46185698  0.06244506 -0.51184931 -0.01777651 -0.47327089
 -0.13933015 -0.38749099 -0.01725584 -0.43989836 -0.05767729 -0.39878365
 -0.05645367 -0.35776035]",1,"['ETH', 882, 888, 894, 900, 906, 912, 918, 924]","[-2.86652592  2.20137802 -2.84382463  1.73952104 -2.78137957  1.22767173
 -2.79915608  0.75440084 -2.93848622  0.36690985 -2.95574206 -0.07298851
 -3.01341935 -0.47177216 -3.06987302 -0.82953251]"
9,-4.7159677,46.41331,"[ 0.04973204  0.62735513  0.00484666  0.57222872  0.04967096  0.74828614
  0.00509669  0.64464287 -0.03796785  0.59055456  0.0049113   0.57985969
  0.00520562  0.6146054 ]",0,"['ETH', 888, 894, 900, 906, 912, 918, 924, 930]","[-0.71217423 -4.1822102  -0.66244219 -3.55485508 -0.65759552 -2.98262636
 -0.60792456 -2.23434021 -0.60282787 -1.58969735 -0.64079571 -0.99914278
 -0.63588441 -0.41928309 -0.63067879  0.19532231]"
