,tsne_X,tsne_Y,pos,kmeans,frames,plotPos
0,-43.58372,-20.971708,"[-0.00857241 -0.03708512 -0.00799903 -0.03218715 -0.00783583 -0.03196213
 -0.00821465 -0.03859068 -0.00800987 -0.03827621 -0.00782781 -0.03800611
 -0.00765022 -0.03773979 -0.00746067 -0.03743897 -0.03507444  0.05793619
 -0.04165209  0.04709497 -0.03468542  0.04309969 -0.03306022  0.04728372
 -0.03148756  0.0475057  -0.02422203  0.0393973  -0.02441913  0.04170636
 -0.02263114  0.04186753]",24,"['ETH', 846, 852, 858, 864, 870, 876, 882, 888]","[0.22692238 0.52855644 0.256565   0.53246544 0.28538597 0.53171551
 0.31562966 0.52176879 0.34868415 0.52098443 0.37854446 0.51802054
 0.40796573 0.51510023 0.43952497 0.51438753 0.23549479 0.56564156
 0.26456402 0.5646526  0.2932218  0.56367763 0.32384431 0.56035948
 0.35669402 0.55926064 0.38637227 0.55602665 0.41561595 0.55284002
 0.44698564 0.5518265  0.88121327 0.65449353 0.85068068 0.64872384
 0.82949876 0.64811898 0.8023524  0.65181953 0.7785812  0.65135185
 0.75840935 0.64862769 0.73218246 0.65228084 0.7095002  0.65167796
 0.91628771 0.59655733 0.89233277 0.60162888 0.86418418 0.60501929
 0.83541262 0.60453581 0.81006876 0.60384615 0.78263137 0.60923039
 0.75660159 0.61057448 0.73213134 0.60981043]"
1,-43.27923,-20.912495,"[-0.00799903 -0.03218715 -0.00783583 -0.03196213 -0.00821465 -0.03859068
 -0.00800987 -0.03827621 -0.00782781 -0.03800611 -0.00765022 -0.03773979
 -0.00746067 -0.03743897 -0.00490939 -0.03721001 -0.04165209  0.04709497
 -0.03468542  0.04309969 -0.03306022  0.04728372 -0.03148756  0.0475057
 -0.02422203  0.0393973  -0.02441913  0.04170636 -0.02263114  0.04186753
 -0.02112926  0.03594211]",24,"['ETH', 852, 858, 864, 870, 876, 882, 888, 894]","[0.256565   0.53246544 0.28538597 0.53171551 0.31562966 0.52176879
 0.34868415 0.52098443 0.37854446 0.51802054 0.40796573 0.51510023
 0.43952497 0.51438753 0.47279588 0.51143376 0.26456402 0.5646526
 0.2932218  0.56367763 0.32384431 0.56035948 0.35669402 0.55926064
 0.38637227 0.55602665 0.41561595 0.55284002 0.44698564 0.5518265
 0.47770528 0.54864376 0.85068068 0.64872384 0.82949876 0.64811898
 0.8023524  0.65181953 0.7785812  0.65135185 0.75840935 0.64862769
 0.73218246 0.65228084 0.7095002  0.65167796 0.68432094 0.64915787
 0.89233277 0.60162888 0.86418418 0.60501929 0.83541262 0.60453581
 0.81006876 0.60384615 0.78263137 0.60923039 0.75660159 0.61057448
 0.73213134 0.60981043 0.7054502  0.61321576]"
2,-42.92661,-20.991396,"[-0.00783583 -0.03196213 -0.00821465 -0.03859068 -0.00800987 -0.03827621
 -0.00782781 -0.03800611 -0.00765022 -0.03773979 -0.00746067 -0.03743897
 -0.00490939 -0.03721001 -0.00477804 -0.03693987 -0.03468542  0.04309969
 -0.03306022  0.04728372 -0.03148756  0.0475057  -0.02422203  0.0393973
 -0.02441913  0.04170636 -0.02263114  0.04186753 -0.02112926  0.03594211
 -0.02145928  0.03412675]",24,"['ETH', 858, 864, 870, 876, 882, 888, 894, 900]","[0.28538597 0.53171551 0.31562966 0.52176879 0.34868415 0.52098443
 0.37854446 0.51802054 0.40796573 0.51510023 0.43952497 0.51438753
 0.47279588 0.51143376 0.50099297 0.51081315 0.2932218  0.56367763
 0.32384431 0.56035948 0.35669402 0.55926064 0.38637227 0.55602665
 0.41561595 0.55284002 0.44698564 0.5518265  0.47770528 0.54864376
 0.50577101 0.54775302 0.82949876 0.64811898 0.8023524  0.65181953
 0.7785812  0.65135185 0.75840935 0.64862769 0.73218246 0.65228084
 0.7095002  0.65167796 0.68432094 0.64915787 0.66112418 0.65057841
 0.86418418 0.60501929 0.83541262 0.60453581 0.81006876 0.60384615
 0.78263137 0.60923039 0.75660159 0.61057448 0.73213134 0.60981043
 0.7054502  0.61321576 0.68258346 0.61645166]"
3,-42.741528,-21.328096,"[-0.00821465 -0.03859068 -0.00800987 -0.03827621 -0.00782781 -0.03800611
 -0.00765022 -0.03773979 -0.00746067 -0.03743897 -0.00490939 -0.03721001
 -0.00477804 -0.03693987 -0.01120803 -0.03211905 -0.03306022  0.04728372
 -0.03148756  0.0475057  -0.02422203  0.0393973  -0.02441913  0.04170636
 -0.02263114  0.04186753 -0.02112926  0.03594211 -0.02145928  0.03412675
 -0.01266967  0.04211499]",24,"['ETH', 864, 870, 876, 882, 888, 894, 900, 906]","[0.31562966 0.52176879 0.34868415 0.52098443 0.37854446 0.51802054
 0.40796573 0.51510023 0.43952497 0.51438753 0.47279588 0.51143376
 0.50099297 0.51081315 0.53121506 0.51231689 0.32384431 0.56035948
 0.35669402 0.55926064 0.38637227 0.55602665 0.41561595 0.55284002
 0.44698564 0.5518265  0.47770528 0.54864376 0.50577101 0.54775302
 0.54242309 0.54443594 0.8023524  0.65181953 0.7785812  0.65135185
 0.75840935 0.64862769 0.73218246 0.65228084 0.7095002  0.65167796
 0.68432094 0.64915787 0.66112418 0.65057841 0.6422718  0.65793884
 0.83541262 0.60453581 0.81006876 0.60384615 0.78263137 0.60923039
 0.75660159 0.61057448 0.73213134 0.60981043 0.7054502  0.61321576
 0.68258346 0.61645166 0.65494148 0.61582385]"
4,-42.54325,-21.563429,"[-0.00800987 -0.03827621 -0.00782781 -0.03800611 -0.00765022 -0.03773979
 -0.00746067 -0.03743897 -0.00490939 -0.03721001 -0.00477804 -0.03693987
 -0.01120803 -0.03211905 -0.01096111 -0.03185323 -0.03148756  0.0475057
 -0.02422203  0.0393973  -0.02441913  0.04170636 -0.02263114  0.04186753
 -0.02112926  0.03594211 -0.02145928  0.03412675 -0.01266967  0.04211499
 -0.01060445  0.04225182]",24,"['ETH', 870, 876, 882, 888, 894, 900, 906, 912]","[0.34868415 0.52098443 0.37854446 0.51802054 0.40796573 0.51510023
 0.43952497 0.51438753 0.47279588 0.51143376 0.50099297 0.51081315
 0.53121506 0.51231689 0.56307976 0.51159729 0.35669402 0.55926064
 0.38637227 0.55602665 0.41561595 0.55284002 0.44698564 0.5518265
 0.47770528 0.54864376 0.50577101 0.54775302 0.54242309 0.54443594
 0.57404087 0.54345052 0.7785812  0.65135185 0.75840935 0.64862769
 0.73218246 0.65228084 0.7095002  0.65167796 0.68432094 0.64915787
 0.66112418 0.65057841 0.6422718  0.65793884 0.62071157 0.65929561
 0.81006876 0.60384615 0.78263137 0.60923039 0.75660159 0.61057448
 0.73213134 0.60981043 0.7054502  0.61321576 0.68258346 0.61645166
 0.65494148 0.61582385 0.63131602 0.61704379]"
5,-20.26959,37.276157,"[ 0.10850097  0.00769444  0.10148706  0.00814691  0.09603537  0.00444024
  0.09019399 -0.00552338  0.08455901 -0.00728449  0.07671592 -0.00271633
  0.06582863 -0.01049143  0.05877197 -0.02494081 -0.00782781 -0.03800611
 -0.00765022 -0.03773979 -0.00746067 -0.03743897 -0.00490939 -0.03721001
 -0.00477804 -0.03693987 -0.01120803 -0.03211905 -0.01096111 -0.03185323
 -0.01073547 -0.03159513]",17,"['ETH', 876, 882, 888, 894, 900, 906, 912, 918]","[0.75840935 0.64862769 0.73218246 0.65228084 0.7095002  0.65167796
 0.68432094 0.64915787 0.66112418 0.65057841 0.6422718  0.65793884
 0.62071157 0.65929561 0.60121362 0.66261333 0.64990838 0.64093325
 0.6306954  0.64413393 0.61346483 0.64723771 0.59412695 0.65468125
 0.57656516 0.65786291 0.56555588 0.66065517 0.55488294 0.66978705
 0.54244164 0.68755414 0.37854446 0.51802054 0.40796573 0.51510023
 0.43952497 0.51438753 0.47279588 0.51143376 0.50099297 0.51081315
 0.53121506 0.51231689 0.56307976 0.51159729 0.59231816 0.51307034
 0.38637227 0.55602665 0.41561595 0.55284002 0.44698564 0.5518265
 0.47770528 0.54864376 0.50577101 0.54775302 0.54242309 0.54443594
 0.57404087 0.54345052 0.60305363 0.54466547]"
6,-42.282337,-22.07644,"[-0.00765022 -0.03773979 -0.00746067 -0.03743897 -0.00490939 -0.03721001
 -0.00477804 -0.03693987 -0.01120803 -0.03211905 -0.01096111 -0.03185323
 -0.01073547 -0.03159513 -0.01051775 -0.03135611 -0.02441913  0.04170636
 -0.02263114  0.04186753 -0.02112926  0.03594211 -0.02145928  0.03412675
 -0.01266967  0.04211499 -0.01060445  0.04225182 -0.00629287  0.04224246
  0.00071661  0.04839757]",24,"['ETH', 882, 888, 894, 900, 906, 912, 918, 924]","[0.40796573 0.51510023 0.43952497 0.51438753 0.47279588 0.51143376
 0.50099297 0.51081315 0.53121506 0.51231689 0.56307976 0.51159729
 0.59231816 0.51307034 0.62097588 0.51240673 0.41561595 0.55284002
 0.44698564 0.5518265  0.47770528 0.54864376 0.50577101 0.54775302
 0.54242309 0.54443594 0.57404087 0.54345052 0.60305363 0.54466547
 0.63149363 0.54376284 0.73218246 0.65228084 0.7095002  0.65167796
 0.68432094 0.64915787 0.66112418 0.65057841 0.6422718  0.65793884
 0.62071157 0.65929561 0.60121362 0.66261333 0.58372672 0.66582368
 0.75660159 0.61057448 0.73213134 0.60981043 0.7054502  0.61321576
 0.68258346 0.61645166 0.65494148 0.61582385 0.63131602 0.61704379
 0.60750648 0.62037087 0.58301011 0.61742611]"
7,18.926794,39.458256,"[-0.02263114  0.04186753 -0.02112926  0.03594211 -0.02145928  0.03412675
 -0.01266967  0.04211499 -0.01060445  0.04225182 -0.00629287  0.04224246
  0.00071661  0.04839757  0.00512049  0.04629962  0.09603537  0.00444024
  0.09019399 -0.00552338  0.08455901 -0.00728449  0.07671592 -0.00271633
  0.06582863 -0.01049143  0.05877197 -0.02494081  0.04580746 -0.02204303
  0.04219183 -0.01329526]",47,"['ETH', 888, 894, 900, 906, 912, 918, 924, 930]","[0.7095002  0.65167796 0.68432094 0.64915787 0.66112418 0.65057841
 0.6422718  0.65793884 0.62071157 0.65929561 0.60121362 0.66261333
 0.58372672 0.66582368 0.56778878 0.66051591 0.73213134 0.60981043
 0.7054502  0.61321576 0.68258346 0.61645166 0.65494148 0.61582385
 0.63131602 0.61704379 0.60750648 0.62037087 0.58301011 0.61742611
 0.56266829 0.61421629 0.7095002  0.65167796 0.68432094 0.64915787
 0.66112418 0.65057841 0.6422718  0.65793884 0.62071157 0.65929561
 0.60121362 0.66261333 0.58372672 0.66582368 0.56778878 0.66051591
 0.61346483 0.64723771 0.59412695 0.65468125 0.57656516 0.65786291
 0.56555588 0.66065517 0.55488294 0.66978705 0.54244164 0.68755414
 0.53791925 0.68786671 0.52559695 0.67381118]"
8,-20.413597,36.830948,"[ 0.09019399 -0.00552338  0.08455901 -0.00728449  0.07671592 -0.00271633
  0.06582863 -0.01049143  0.05877197 -0.02494081  0.04580746 -0.02204303
  0.04219183 -0.01329526  0.04142354 -0.02817763 -0.00490939 -0.03721001
 -0.00477804 -0.03693987 -0.01120803 -0.03211905 -0.01096111 -0.03185323
 -0.01073547 -0.03159513 -0.01051775 -0.03135611 -0.01028929 -0.03110272
 -0.01466055 -0.03888573]",17,"['ETH', 894, 900, 906, 912, 918, 924, 930, 936]","[0.68432094 0.64915787 0.66112418 0.65057841 0.6422718  0.65793884
 0.62071157 0.65929561 0.60121362 0.66261333 0.58372672 0.66582368
 0.56778878 0.66051591 0.55857692 0.65685829 0.59412695 0.65468125
 0.57656516 0.65786291 0.56555588 0.66065517 0.55488294 0.66978705
 0.54244164 0.68755414 0.53791925 0.68786671 0.52559695 0.67381118
 0.51715338 0.68503593 0.47279588 0.51143376 0.50099297 0.51081315
 0.53121506 0.51231689 0.56307976 0.51159729 0.59231816 0.51307034
 0.62097588 0.51240673 0.65134849 0.51170341 0.68366909 0.51719477
 0.47770528 0.54864376 0.50577101 0.54775302 0.54242309 0.54443594
 0.57404087 0.54345052 0.60305363 0.54466547 0.63149363 0.54376284
 0.66163778 0.54280613 0.69832963 0.5560805 ]"
9,18.544554,29.228382,"[-0.10601829  0.04141124 -0.08938559  0.04483132 -0.07643308  0.05274326
 -0.06506484  0.06718327 -0.04509086  0.0704406  -0.03707134  0.05959489
 -0.02066936  0.06957891  0.00049635  0.07713529  0.08455901 -0.00728449
  0.07671592 -0.00271633  0.06582863 -0.01049143  0.05877197 -0.02494081
  0.04580746 -0.02204303  0.04219183 -0.01329526  0.04142354 -0.02817763
  0.03408388 -0.0384571 ]",38,"['ETH', 900, 906, 912, 918, 924, 930, 936, 942]","[0.57656516 0.65786291 0.56555588 0.66065517 0.55488294 0.66978705
 0.54244164 0.68755414 0.53791925 0.68786671 0.52559695 0.67381118
 0.51715338 0.68503593 0.51112076 0.69825816 0.68258346 0.61645166
 0.65494148 0.61582385 0.63131602 0.61704379 0.60750648 0.62037087
 0.58301011 0.61742611 0.56266829 0.61421629 0.53782274 0.61545702
 0.51062441 0.62112288 0.66112418 0.65057841 0.6422718  0.65793884
 0.62071157 0.65929561 0.60121362 0.66261333 0.58372672 0.66582368
 0.56778878 0.66051591 0.55857692 0.65685829 0.54520464 0.65980106
 0.57656516 0.65786291 0.56555588 0.66065517 0.55488294 0.66978705
 0.54244164 0.68755414 0.53791925 0.68786671 0.52559695 0.67381118
 0.51715338 0.68503593 0.51112076 0.69825816]"
