,tsne_X,tsne_Y,N,cluster,pos,dataset
0,-13.021671295166016,12.599076271057129,3.0,13.0,"[0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.57992814 0.76988528
 0.57992814 0.76988528 0.57992814 0.76988528 0.57992814 0.76988528
 0.57992814 0.76988528 0.57992814 0.76988528 0.57992814 0.76988528
 0.57992814 0.76988528 0.57992814 0.76988528 0.57992814 0.76988528
 0.57992814 0.76988528 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59248736 0.64729538 0.59701954 0.6402595 ]",ETH_Hotel
1,-13.021671295166016,12.599076271057129,3.0,13.0,"[0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.57992814 0.76988528
 0.57992814 0.76988528 0.57992814 0.76988528 0.57992814 0.76988528
 0.57992814 0.76988528 0.57992814 0.76988528 0.57992814 0.76988528
 0.57992814 0.76988528 0.57992814 0.76988528 0.57992814 0.76988528
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59248736 0.64729538 0.59701954 0.6402595  0.59701954 0.6402595 ]",ETH_Hotel
2,-13.021671295166016,12.599076271057129,3.0,13.0,"[0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.57992814 0.76988528
 0.57992814 0.76988528 0.57992814 0.76988528 0.57992814 0.76988528
 0.57992814 0.76988528 0.57992814 0.76988528 0.57992814 0.76988528
 0.57992814 0.76988528 0.57992814 0.76988528 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59248736 0.64729538
 0.59701954 0.6402595  0.59701954 0.6402595  0.59002984 0.64762936]",ETH_Hotel
3,-13.021671295166016,12.599076271057129,3.0,13.0,"[0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.57992814 0.76988528
 0.57992814 0.76988528 0.57992814 0.76988528 0.57992814 0.76988528
 0.57992814 0.76988528 0.57992814 0.76988528 0.57992814 0.76988528
 0.57992814 0.76988528 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59248736 0.64729538 0.59701954 0.6402595
 0.59701954 0.6402595  0.59002984 0.64762936 0.59263851 0.64984439]",ETH_Hotel
4,-12.799339294433594,12.735862731933594,3.0,13.0,"[0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.57992814 0.76988528
 0.57992814 0.76988528 0.57992814 0.76988528 0.57992814 0.76988528
 0.57992814 0.76988528 0.57992814 0.76988528 0.57992814 0.76988528
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59248736 0.64729538 0.59701954 0.6402595  0.59701954 0.6402595
 0.59002984 0.64762936 0.59263851 0.64984439 0.59701954 0.6402595 ]",ETH_Hotel
5,-12.83907699584961,12.691594123840332,3.0,13.0,"[0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58717712 0.74566014 0.57992814 0.76988528
 0.57992814 0.76988528 0.57992814 0.76988528 0.57992814 0.76988528
 0.57992814 0.76988528 0.57992814 0.76988528 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.57992814 0.76988528 0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59248736 0.64729538
 0.59701954 0.6402595  0.59701954 0.6402595  0.59002984 0.64762936
 0.59263851 0.64984439 0.59701954 0.6402595  0.59701954 0.6402595 ]",ETH_Hotel
6,-12.909862518310547,12.585391998291016,3.0,13.0,"[0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58840614 0.74547398 0.58840614 0.74547398 0.58840614 0.74547398
 0.58717712 0.74566014 0.58717712 0.74566014 0.57992814 0.76988528
 0.57992814 0.76988528 0.57992814 0.76988528 0.57992814 0.76988528
 0.57992814 0.76988528 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.58115974 0.76969419
 0.58115974 0.76969419 0.58115974 0.76969419 0.57992814 0.76988528
 0.57992814 0.76988528 0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595
 0.59701954 0.6402595  0.59248736 0.64729538 0.59701954 0.6402595
 0.59701954 0.6402595  0.59002984 0.64762936 0.59263851 0.64984439
 0.59701954 0.6402595  0.59701954 0.6402595  0.59701954 0.6402595 ]",ETH_Hotel
7,39.79902267456055,7.587754249572754,2.0,21.0,"[0.70528118 0.85105418 0.71608417 0.83163766 0.72478676 0.81763869
 0.73229485 0.80386892 0.7324798  0.78630767 0.7350791  0.76961048
 0.7397362  0.74759331 0.7386111  0.72773195 0.74099673 0.7073325
 0.75038833 0.68592007 0.7550986  0.66522857 0.75843071 0.64100107
 0.76415508 0.61771652 0.76864151 0.59337767 0.77094301 0.57183979
 0.77665021 0.54863834 0.78126189 0.52684948 0.78110735 0.50314322
 0.78435296 0.47779374 0.79078423 0.44712173 0.64673823 0.85982652
 0.66050334 0.84607573 0.67055295 0.83173176 0.68295537 0.81703676
 0.69160589 0.80048121 0.69764909 0.78060298 0.70493749 0.76181865
 0.70379305 0.74185126 0.70627059 0.72258322 0.70394252 0.70277266
 0.7039815  0.68259813 0.70631726 0.66083202 0.70370141 0.63596692
 0.70944646 0.61122269 0.71045524 0.58712217 0.71382886 0.56272358
 0.71963228 0.53930768 0.72174916 0.51383588 0.72982503 0.48895675
 0.73200902 0.4647734 ]",ETH_Hotel
8,30.205089569091797,-31.328779220581055,2.0,24.0,"[0.71608417 0.83163766 0.72478676 0.81763869 0.73229485 0.80386892
 0.7324798  0.78630767 0.7350791  0.76961048 0.7397362  0.74759331
 0.7386111  0.72773195 0.74099673 0.7073325  0.75038833 0.68592007
 0.7550986  0.66522857 0.75843071 0.64100107 0.76415508 0.61771652
 0.76864151 0.59337767 0.77094301 0.57183979 0.77665021 0.54863834
 0.78126189 0.52684948 0.78110735 0.50314322 0.78435296 0.47779374
 0.79078423 0.44712173 0.79151111 0.41832925 0.66050334 0.84607573
 0.67055295 0.83173176 0.68295537 0.81703676 0.69160589 0.80048121
 0.69764909 0.78060298 0.70493749 0.76181865 0.70379305 0.74185126
 0.70627059 0.72258322 0.70394252 0.70277266 0.7039815  0.68259813
 0.70631726 0.66083202 0.70370141 0.63596692 0.70944646 0.61122269
 0.71045524 0.58712217 0.71382886 0.56272358 0.71963228 0.53930768
 0.72174916 0.51383588 0.72982503 0.48895675 0.73200902 0.4647734
 0.73778718 0.44147737]",ETH_Hotel
9,31.78626251220703,-57.84321594238281,2.0,25.0,"[0.72478676 0.81763869 0.73229485 0.80386892 0.7324798  0.78630767
 0.7350791  0.76961048 0.7397362  0.74759331 0.7386111  0.72773195
 0.74099673 0.7073325  0.75038833 0.68592007 0.7550986  0.66522857
 0.75843071 0.64100107 0.76415508 0.61771652 0.76864151 0.59337767
 0.77094301 0.57183979 0.77665021 0.54863834 0.78126189 0.52684948
 0.78110735 0.50314322 0.78435296 0.47779374 0.79078423 0.44712173
 0.79151111 0.41832925 0.7922382  0.38952802 0.67055295 0.83173176
 0.68295537 0.81703676 0.69160589 0.80048121 0.69764909 0.78060298
 0.70493749 0.76181865 0.70379305 0.74185126 0.70627059 0.72258322
 0.70394252 0.70277266 0.7039815  0.68259813 0.70631726 0.66083202
 0.70370141 0.63596692 0.70944646 0.61122269 0.71045524 0.58712217
 0.71382886 0.56272358 0.71963228 0.53930768 0.72174916 0.51383588
 0.72982503 0.48895675 0.73200902 0.4647734  0.73778718 0.44147737
 0.74355691 0.41821538]",ETH_Hotel
